,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0515282131661442,0.05113636363636364,0.0,0.0,0.0,0.020963949843260186,0.028017241379310345,0.03644200626959248,0.02762539184952978,0.01841692789968652,0.024098746081504703,0.027821316614420062,0.03800940438871473,0.0,0.045454545454545456,0.012147335423197491,0.04565047021943574,0.0072492163009404385,0.009012539184952978,0.024490595611285266,0.0,0.0274294670846395,0.0,0.0,0.015282131661442006,0.03800940438871473,0.022727272727272728,0.0,0.0,0.0,0.003134796238244514,0.0,0.042711598746081506,0.0,0.027821316614420062,0.0,0.0,0.03213166144200627,0.04506269592476489,0.0,0.02468652037617555,0.00274294670846395,0.0,0.03761755485893417,0.0,0.015086206896551725,0.0009796238244514106,0.0,0.03115203761755486,0.004702194357366771,0.0,0.0,0.03271943573667711,0.03369905956112853,0.0,0.031739811912225704,0.01743730407523511,0.018612852664576802,0.0,0.001959247648902821,0.024490595611285266
F3,0.0,0.05154436356482392,0.051347629352744444,0.0,0.0,0.0,0.021050560692504428,0.028132992327365727,0.03619909502262444,0.02773952390320677,0.018493015935471178,0.024198308085776117,0.027542789691127285,0.03777296871926028,0.0,0.04524886877828054,0.011804052724768838,0.045445602990360025,0.007279165846940783,0.00904977375565611,0.024591776509935076,0.0,0.027542789691127285,0.0,0.0,0.014951800118040526,0.03816643714341924,0.02242770017706079,0.0,0.0,0.0,0.0027542789691127286,0.0,0.042888058233326774,0.0,0.027936258115286248,0.0,0.0,0.03226441078103482,0.04524886877828054,0.0,0.02478851072201456,0.0027542789691127286,0.0,0.03777296871926028,0.0,0.015148534330120008,0.0009836710603974032,0.0,0.03128073972063742,0.004721621089907535,0.0,0.0,0.03285461341727326,0.03383828447767067,0.0,0.03187094235687586,0.017509344875073777,0.0182962817233917,0.0,0.0019673421207948064,0.024591776509935076
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.04083969465648855,0.04083969465648855,0.0,0.0,0.0,0.04045801526717557,0.04083969465648855,0.016412213740458016,0.04083969465648855,0.030534351145038167,0.04007633587786259,0.0,0.019465648854961833,0.0,0.03396946564885496,0.0,0.03435114503816794,0.008778625954198474,0.012213740458015267,0.04083969465648855,0.0,0.04083969465648855,0.0,0.0,0.0,0.04083969465648855,0.0,0.0,0.0,0.0,0.0,0.0,0.04083969465648855,0.0,0.025572519083969465,0.0,0.0,0.04083969465648855,0.04083969465648855,0.0,0.04083969465648855,0.0,0.0,0.028244274809160305,0.0,0.024045801526717557,0.0,0.0,0.04083969465648855,0.003816793893129771,0.0,0.0,0.04083969465648855,0.04083969465648855,0.0,0.04083969465648855,0.02862595419847328,0.0,0.0,0.0,0.04083969465648855
C3,0.0,0.04190919674039581,0.04190919674039581,0.0,0.0,0.0,0.031140861466821886,0.04161816065192084,0.01920838183934808,0.041036088474970894,0.027357392316647265,0.03579743888242142,0.006402793946449359,0.021536670547147845,0.0,0.03259604190919674,0.0,0.03288707799767171,0.010768335273573923,0.01338766006984866,0.036379511059371365,0.0,0.04074505238649592,0.0,0.0,0.0,0.04190919674039581,0.0,0.0,0.0,0.0,0.0,0.0,0.04190919674039581,0.0,0.02619324796274738,0.0,0.0,0.04190919674039581,0.04190919674039581,0.0,0.03667054714784633,0.004074505238649592,0.0,0.028230500582072177,0.0,0.022409778812572757,0.0014551804423748546,0.0,0.04190919674039581,0.006984866123399301,0.0,0.0,0.04074505238649592,0.04190919674039581,0.0,0.04190919674039581,0.02590221187427241,0.0,0.0,0.002910360884749709,0.036379511059371365
T7,0.0,0.045691581822696795,0.04519493419418922,0.0,0.0,0.0,0.010181276384405264,0.015892724112242365,0.06679910603426868,0.01539607648373479,0.003724857213806804,0.014899428855227216,0.05636950583560964,0.06679910603426868,0.0,0.06357089644896946,0.03650360069530668,0.050906381922026324,0.0,0.0,0.011422895455674199,0.018872609883287806,0.015147752669481004,0.0,0.0,0.04047678172336727,0.0285572386391855,0.049913086665011173,0.0,0.0,0.0,0.025080705239632482,0.0,0.034517010181276384,0.0,0.02905388626769307,0.0,0.0,0.02110752421157189,0.03749689595232183,0.0,0.011671219269927986,0.0,0.0,0.03973181028060591,0.0,0.0,0.0,0.0,0.019865905140302956,0.0,0.0,0.0,0.022845790911348397,0.023094114725602185,0.0,0.020610876583064316,0.0024832381425378696,0.04469828656568165,0.0,0.0,0.011422895455674199
TP9,0.0,0.04175242575713026,0.04175242575713026,0.0,0.0,0.0,0.031461334901499556,0.04175242575713026,0.018817994707438987,0.041458394589826524,0.027638929726551013,0.036165833578359306,0.005880623346074684,0.021170244045868862,0.0,0.032343428403410764,0.0,0.0326374595707145,0.010879153190238165,0.013525433695971773,0.03675389591296677,0.0,0.04116436342252279,0.0,0.0,0.0,0.04175242575713026,0.0,0.0,0.0,0.0,0.0,0.0,0.04175242575713026,0.0,0.02587474272272861,0.0,0.0,0.04175242575713026,0.04175242575713026,0.0,0.03704792708027051,0.004116436342252279,0.0,0.027932960893854747,0.0,0.022640399882387533,0.001470155836518671,0.0,0.04175242575713026,0.007056748015289621,0.0,0.0,0.040576301087915316,0.04175242575713026,0.0,0.04175242575713026,0.026168773890032342,0.0,0.0,0.002940311673037342,0.03675389591296677
