,Pz,P4,CP2,AF3,PO4,PO8,P6,P2
Pz,0.3321678321678322,0.3356643356643357,0.3321678321678322,0.0,0.0,0.0,0.0,0.0
P4,0.33217993079584773,0.3356401384083045,0.33217993079584773,0.0,0.0,0.0,0.0,0.0
CP2,0.33217993079584773,0.3356401384083045,0.33217993079584773,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
