subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S03,Sess01,MOTOR_EXECUTION-LEFT,0.9798969072164948,1.0,0.8906701030927836,1.0808548109965637,bootstrap,critical,fullwin_broadband
S03,Sess01,MOTOR_EXECUTION-RIGHT,0.9308270676691728,1.0,0.853672723475355,1.017017543859649,bootstrap,subcritical,fullwin_broadband
S03,Sess01,MOTOR_IMAGERY-LEFT,0.9728620019436345,1.0000000000000018,0.9455445213799806,0.99734268707483,bootstrap,critical,fullwin_broadband
S03,Sess01,MOTOR_IMAGERY-RIGHT,0.979844524560613,0.9999999999999986,0.9425840280907315,1.0145163925191527,bootstrap,critical,fullwin_broadband
S03,Sess01,MOTOR_EXECUTION,0.9553619874428338,1.0,0.8721714132840693,1.0489361774281063,bootstrap,critical,fullwin_broadband
S03,Sess01,MOTOR_IMAGERY,0.9763532632521237,1.0000000000000002,0.944064274735356,1.0059295397969914,bootstrap,critical,fullwin_broadband
S03,Sess01,LEFT,0.9763794545800646,1.0000000000000009,0.9181073122363821,1.0390987490356969,bootstrap,critical,fullwin_broadband
S03,Sess01,RIGHT,0.9553357961148929,0.9999999999999993,0.8981283757830433,1.0157669681894008,bootstrap,subcritical,fullwin_broadband
S03,Sess01,LEFT_vs_RIGHT,0.021043658465171644,0.0,-0.09765965595301873,0.1409703732526536,bootstrap,delta,fullwin_broadband
S03,Sess01,IMAGERY_vs_EXECUTION,0.020991275809289833,0.0,-0.10487190269275026,0.13375812651292207,bootstrap,delta,fullwin_broadband
S03,Sess01,ME_LEFT_vs_ME_RIGHT,0.049069839547322025,0.0,-0.12634744076686533,0.2271820875212086,bootstrap,delta,fullwin_broadband
S03,Sess01,MI_LEFT_vs_MI_RIGHT,-0.006982522616978515,0.0,-0.06897187113917214,0.054758658984098485,bootstrap,delta,fullwin_broadband
